"","x"
"1416621_at",7.56823458333333
"1416622_at",4.90951541666667
"1416623_at",3.78013583333333
"1416624_a_at",15.0845958333333
"1416625_at",6.17212916666667
"1416626_at",5.21551416666667
"1416627_at",5.74600541666667
"1416628_at",8.18465833333333
"1416629_at",7.55352208333333
"1416630_at",7.12359958333333
"1416631_at",6.7791625
"1416632_at",4.48109041666667
"1416633_a_at",9.87020958333333
"1416634_at",8.87638583333333
"1416635_at",10.4726958333333
"1416636_at",8.43118666666667
"1416637_at",7.138845
"1416638_at",3.47211541666667
"1416639_at",6.154935
"1416640_at",4.84535958333333
"1416641_at",7.00255291666667
"1416642_a_at",14.8064166666667
"1416643_at",3.95829375
"1416644_a_at",5.6674725
"1416645_a_at",6.22402375
"1416646_at",5.79448458333333
"1416647_at",6.97071041666667
"1416648_at",8.87470541666667
"1416649_at",7.04617416666667
"1416650_at",3.56112083333333
"1416651_at",7.30632166666667
"1416652_at",3.56145833333333
"1416653_at",7.66336958333333
"1416654_at",7.66874291666667
"1416655_at",8.05230666666667
"1416656_at",10.3064079166667
"1416657_at",8.69357333333333
"1416658_at",4.7087225
"1416659_at",7.9647675
"1416660_at",6.18322041666667
"1416661_at",5.20385166666667
"1416662_at",6.66053041666667
"1416663_at",8.28214583333333
"1416664_at",7.52311208333333
"1416665_at",5.09837625
"1416666_at",6.81012166666667
"1416667_at",8.14779333333333
"1416668_at",8.40766416666667
"1416669_s_at",10.7911083333333
"1416670_at",4.46593875
"1416671_a_at",6.67614791666667
"1416672_s_at",6.13902375
"1416673_at",6.08187583333333
"1416674_at",5.22855958333333
"1416675_s_at",5.21863416666667
"1416676_at",5.89749958333333
"1416677_at",7.93381416666667
"1416678_at",8.61812166666667
"1416679_at",6.71566416666667
"1416680_at",7.66432375
"1416681_at",6.32681
"1416682_at",4.14811041666667
"1416683_at",7.6181225
"1416684_at",8.72022041666667
"1416685_s_at",8.51731625
"1416686_at",4.8140225
"1416687_at",4.23448708333333
"1416688_at",3.99878875
"1416689_at",5.0451
"1416690_at",8.60104708333333
"1416691_at",6.98318291666667
"1416692_at",6.10498375
"1416693_at",4.33895208333333
"1416694_at",3.47636458333333
"1416695_at",10.6061495833333
"1416696_at",7.12398958333333
"1416697_at",7.49279625
"1416698_a_at",9.25923958333333
"1416699_at",10.4214133333333
"1416700_at",6.64986875
"1416701_at",5.97768833333333
"1416702_at",5.8255825
"1416703_at",10.3497570833333
"1416704_at",6.76583916666667
"1416705_at",7.18349958333333
"1416706_at",6.5075775
"1416707_a_at",7.21808375
"1416708_a_at",8.47736125
"1416709_a_at",7.21950083333333
"1416710_at",4.21163166666667
"1416711_at",3.09685041666667
"1416712_at",7.65889958333333
"1416713_at",7.23063083333333
"1416714_at",8.85038416666667
"1416715_at",5.62361791666667
"1416716_at",5.5700675
"1416717_at",3.07098791666667
"1416718_at",5.04002875
"1416719_a_at",13.3403375
"1416720_at",8.57135416666667
"1416721_s_at",9.41417583333333
"1416722_at",8.22832
"1416723_at",6.91426583333333
"1416724_x_at",7.26593041666667
"1416725_at",3.61995708333333
"1416726_s_at",9.73524375
"1416727_a_at",12.1244291666667
"1416728_at",9.68100833333333
"1416729_at",6.71246041666667
"1416730_at",7.08925333333333
"1416731_at",8.20181875
"1416732_at",5.781685
"1416733_at",7.60376625
"1416734_at",4.65267875
"1416735_at",8.96056583333333
"1416736_at",8.40883125
"1416737_at",7.09498666666667
"1416738_at",7.75460333333333
"1416739_a_at",4.84582208333333
"1416740_at",5.30220583333333
"1416741_at",6.33591416666667
"1416742_at",6.15688416666667
"1416743_at",7.0213625
"1416744_at",3.25210375
"1416745_x_at",4.64525041666667
"1416746_at",8.29127166666667
"1416747_at",8.09040791666667
"1416748_a_at",5.63675166666667
"1416749_at",4.25658916666667
"1416750_at",7.37470583333333
"1416751_a_at",6.4659575
"1416752_at",5.39048791666667
"1416753_at",7.03054916666667
"1416754_at",5.62345708333333
"1416755_at",8.16509166666667
"1416756_at",7.9087725
"1416757_at",4.77750458333333
"1416758_at",7.66839208333333
"1416759_at",7.16947375
"1416760_at",8.2128275
"1416761_at",5.44252083333333
"1416762_at",10.7211425
"1416763_at",6.45413958333333
"1416764_at",13.0715583333333
"1416765_s_at",9.3874425
"1416766_at",8.81017166666667
"1416767_a_at",10.5635866666667
"1416768_at",11.1461625
"1416769_s_at",8.58215416666667
"1416770_at",7.73464958333333
"1416771_at",8.32038041666667
"1416772_at",7.23156458333333
"1416773_at",6.16917458333333
"1416774_at",6.37645333333333
"1416775_at",6.96974666666667
"1416776_at",3.95044583333333
"1416777_at",3.33462541666667
"1416778_at",9.92535875
"1416779_at",9.65078875
"1416780_at",7.25926041666667
"1416781_at",7.34955791666667
"1416782_s_at",7.16314833333333
"1416783_at",3.54729791666667
"1416784_at",3.6208975
"1416785_at",5.41576625
"1416786_at",5.33291958333333
"1416787_at",6.08698208333333
"1416788_a_at",9.61470625
"1416789_at",9.50366958333333
"1416790_a_at",8.12343
"1416791_a_at",8.701915
"1416792_at",8.54850083333333
"1416793_at",7.62392083333333
"1416794_at",5.95174875
"1416795_at",6.485645
"1416796_at",9.40830625
"1416797_at",6.49150416666667
"1416798_a_at",6.32784375
"1416799_at",7.43254875
"1416800_at",6.96589458333333
"1416801_at",5.82451208333333
"1416802_a_at",5.93929916666667
"1416803_at",6.22507291666667
"1416804_at",6.88037416666667
"1416805_at",4.96457958333333
"1416806_at",6.30231958333333
"1416807_at",12.7662833333333
"1416808_at",5.62004291666667
"1416809_at",6.79225416666667
"1416810_at",8.14982166666667
"1416811_s_at",14.38275
"1416812_at",7.54749375
"1416813_at",7.230515
"1416814_at",7.16829916666667
"1416815_s_at",9.42102458333333
"1416816_at",9.40490208333333
"1416817_at",7.44467291666667
"1416818_at",5.24682583333333
"1416819_at",8.97050625
"1416820_at",6.11225625
"1416821_at",6.27301458333333
"1416822_at",5.59805041666667
"1416823_a_at",7.5356175
"1416824_at",5.39238458333333
"1416825_at",5.36699041666667
"1416826_a_at",8.63675333333333
"1416827_at",8.62262708333333
"1416828_at",3.2260725
"1416829_at",12.3538875
"1416830_at",8.76714375
"1416831_at",7.0857
"1416832_at",4.20793041666667
"1416833_at",4.47296916666667
"1416834_x_at",8.22449416666667
"1416835_s_at",8.23734625
"1416836_at",9.92358875
"1416837_at",8.0088175
"1416838_at",7.23285583333333
"1416839_at",3.00600833333333
"1416840_at",9.77347208333333
"1416841_at",8.08663833333333
"1416842_at",12.188425
"1416843_at",7.27297791666667
"1416844_at",7.50127
"1416845_at",6.15247583333333
"1416846_a_at",3.44326291666667
"1416847_s_at",4.14680208333333
"1416848_at",8.93871625
"1416849_at",6.315145
"1416850_s_at",8.24066416666667
"1416851_at",6.042115
"1416852_a_at",6.34199875
"1416853_at",5.40610291666667
"1416854_at",7.16674875
"1416855_at",6.22569916666667
"1416856_at",8.67209083333333
"1416857_at",9.05028166666667
"1416858_a_at",8.26877541666667
"1416859_at",7.58178083333333
"1416860_s_at",8.58298833333333
"1416861_at",6.25400125
"1416862_at",5.67538708333333
"1416863_at",5.95529666666667
"1416864_at",6.76333833333333
"1416865_at",6.21680083333333
"1416866_at",5.48051041666667
"1416867_at",5.79820666666667
"1416868_at",10.3694170833333
"1416869_x_at",7.90995583333333
"1416870_at",7.00190041666667
"1416871_at",8.48842375
"1416872_at",4.901025
"1416873_a_at",7.06882666666667
"1416874_a_at",6.56464833333333
"1416875_at",8.41568166666667
"1416876_at",5.6696325
"1416877_a_at",8.9068275
"1416878_at",6.18807458333333
"1416879_at",3.897655
"1416880_at",11.1118541666667
"1416881_at",9.45295833333333
"1416882_at",12.2327041666667
"1416883_at",9.38747083333333
"1416884_at",10.3661245833333
"1416885_at",7.01027208333333
"1416886_at",3.62364625
"1416887_at",4.45181833333333
"1416888_at",7.00037833333333
"1416889_at",5.86777
"1416890_at",6.93082708333333
"1416891_at",8.62822416666667
"1416892_s_at",10.6155125
"1416893_at",8.11594458333333
"1416894_at",7.49481875
"1416895_at",5.97873208333333
"1416896_at",8.81782083333333
"1416897_at",8.661285
"1416898_a_at",7.49739125
"1416899_at",7.81373833333333
"1416900_s_at",5.85681916666667
"1416901_at",10.5079970833333
"1416902_a_at",10.29309375
"1416903_at",9.48090791666667
"1416904_at",13.0912208333333
"1416905_at",5.20415375
"1416906_at",9.60344166666667
"1416907_at",8.21185083333333
"1416908_s_at",8.99848583333333
"1416909_at",7.77903208333333
"1416910_at",6.8601125
"1416911_a_at",9.10945333333333
"1416912_at",10.5586541666667
"1416913_at",4.5106075
"1416914_s_at",8.6626925
"1416915_at",5.99067833333333
"1416916_at",6.98183666666667
"1416917_at",8.62265583333333
"1416918_at",4.709865
"1416919_a_at",4.28422
"1416920_at",7.03688333333333
"1416921_x_at",10.7239958333333
"1416922_a_at",14.6446625
"1416923_a_at",14.2327041666667
"1416924_at",8.94462
"1416925_at",6.93091708333333
"1416926_at",9.8589175
"1416927_at",5.25461291666667
"1416928_at",6.6045575
"1416929_at",3.94297875
"1416930_at",7.36630708333333
"1416931_at",6.5191225
"1416932_at",7.44209291666667
"1416933_at",7.97841291666667
"1416934_at",6.8033975
"1416935_at",8.35554166666667
"1416936_at",7.34396375
"1416937_at",12.6044625
"1416938_at",8.08249958333333
"1416939_at",7.25862875
"1416940_at",9.08258375
"1416941_s_at",9.79175541666667
"1416942_at",7.26395
"1416943_at",8.75374708333333
"1416944_a_at",6.47608916666667
"1416945_at",7.20965
"1416946_a_at",6.8159825
"1416947_s_at",8.56380875
"1416948_at",8.44169458333333
"1416949_s_at",7.32611166666667
"1416950_at",8.59350625
"1416951_a_at",9.64255416666667
"1416952_at",9.39560916666667
"1416953_at",3.65616375
"1416954_at",7.7364
"1416955_at",6.15012375
"1416956_at",8.37521125
"1416957_at",9.26480041666667
"1416958_at",7.6159925
"1416959_at",3.95599833333333
"1416960_at",7.48077541666667
"1416961_at",5.25415666666667
"1416962_at",6.83912625
"1416963_at",12.8077041666667
"1416964_at",6.11639875
"1416965_at",5.70642125
"1416966_at",4.42901541666667
"1416967_at",2.7828075
"1416968_a_at",6.55573208333333
"1416969_at",6.19441208333333
"1416970_a_at",12.1293041666667
"1416971_at",11.362225
"1416972_at",9.00743416666667
"1416973_at",9.07166458333333
"1416974_at",7.350665
"1416975_at",6.15186541666667
"1416976_at",6.051985
"1416977_at",5.78460916666667
"1416978_at",7.95404666666667
"1416979_at",9.95456875
"1416980_at",5.54478583333333
"1416981_at",8.18464291666667
"1416982_at",7.585315
"1416983_s_at",9.01376291666667
"1416984_at",7.35389291666667
"1416985_at",8.908995
"1416986_a_at",6.32045666666667
"1416987_at",3.11118375
"1416988_at",6.56803708333333
"1416989_at",7.51042125
"1416990_at",8.34588291666667
"1416991_at",6.818395
"1416992_at",8.07887583333333
"1416993_at",6.98084291666667
"1416994_at",6.13276666666667
"1416995_at",5.91325833333333
"1416996_at",7.29382791666667
"1416997_a_at",5.53674333333333
"1416998_at",6.1454075
"1416999_at",7.22920291666667
"1417000_at",9.43749166666667
"1417001_a_at",10.3005354166667
"1417002_at",8.45806125
"1417003_at",4.83823541666667
"1417004_at",8.53358916666667
"1417005_at",5.72896041666667
"1417006_at",7.8879925
"1417007_a_at",8.82738
"1417008_at",8.75871916666667
"1417009_at",6.26229166666667
"1417010_at",8.74074791666667
"1417011_at",4.26949416666667
"1417012_at",4.82280208333333
"1417013_at",5.69109541666667
"1417014_at",5.72315708333333
"1417015_at",4.92903625
"1417016_at",7.69050833333333
"1417017_at",5.16655625
"1417018_at",5.70351166666667
"1417019_a_at",4.94862583333333
"1417020_at",4.09380916666667
"1417021_a_at",5.52984458333333
"1417022_at",5.27100958333333
"1417023_a_at",5.58321666666667
"1417024_at",7.67323625
"1417025_at",10.9159375
"1417026_at",6.59110833333333
"1417027_at",3.67282708333333
"1417028_a_at",4.94729458333333
"1417029_a_at",4.51286083333333
"1417030_at",3.86461625
"1417031_at",4.48303958333333
"1417032_at",8.33305625
"1417033_at",4.66713708333333
"1417034_at",8.09394083333333
"1417035_at",7.28476958333333
"1417036_at",4.09470708333333
"1417037_at",6.30453791666667
"1417038_at",9.30008541666667
"1417039_a_at",5.70712541666667
"1417040_a_at",6.08325041666667
"1417041_at",7.81170541666667
"1417042_at",7.01106666666667
"1417043_at",6.66934416666667
"1417044_at",6.87368416666667
"1417045_at",9.22290625
"1417046_at",6.87887583333333
"1417047_at",5.78195291666667
"1417048_at",5.44348291666667
"1417049_at",9.00462083333333
"1417050_at",5.00847333333333
"1417051_at",3.45289791666667
"1417052_at",8.91561958333333
"1417053_at",7.77979875
"1417054_a_at",9.1046875
"1417055_at",9.70401291666667
"1417056_at",10.1688666666667
"1417057_a_at",6.86230291666667
"1417058_a_at",7.67304333333333
"1417059_at",8.71743625
"1417060_at",7.62128541666667
"1417061_at",9.60399375
"1417062_at",7.16032333333333
"1417063_at",6.51101708333333
"1417064_at",7.70036916666667
"1417065_at",7.09835583333333
"1417066_at",7.64484833333333
"1417067_s_at",3.54338916666667
"1417068_a_at",10.71073875
"1417069_a_at",3.79590333333333
"1417070_at",5.4207025
"1417071_s_at",6.69483458333333
"1417072_at",6.42805333333333
"1417073_a_at",7.83148208333333
"1417074_at",6.74169291666667
"1417075_at",6.04531875
"1417076_at",4.28303875
"1417077_at",7.11404291666667
"1417078_at",5.99380791666667
"1417079_s_at",4.62223583333333
"1417080_a_at",6.08234125
"1417081_a_at",8.57341541666667
"1417082_at",10.7435166666667
"1417083_at",10.8232666666667
"1417084_at",6.97841583333333
"1417085_at",5.54011625
"1417086_at",7.01326791666667
"1417087_at",8.95428083333333
"1417088_at",6.67502833333333
"1417089_a_at",4.274385
"1417090_at",7.08469166666667
"1417091_at",8.47131208333333
"1417092_at",4.09203541666667
"1417093_a_at",5.12200875
"1417094_at",8.04511541666667
"1417095_a_at",3.898325
"1417096_at",6.37936166666667
"1417097_at",5.4401875
"1417098_s_at",5.32197125
"1417099_at",6.80273916666667
"1417100_at",5.45390625
"1417101_at",5.15465541666667
"1417102_a_at",8.58330416666667
"1417103_at",7.81798166666667
"1417104_at",9.89008166666667
"1417105_at",9.36478
"1417106_at",7.68732625
"1417107_at",7.49180458333333
"1417108_at",7.5361625
"1417109_at",6.79859125
"1417110_at",8.99765791666667
"1417111_at",10.1471566666667
"1417112_at",10.6653154166667
"1417113_at",7.59519625
"1417114_at",6.49440208333333
"1417115_at",5.37285583333333
"1417116_at",5.86650791666667
"1417117_at",4.77286583333333
"1417118_a_at",7.47676375
"1417119_at",6.551865
"1417120_at",8.29823416666667
"1417121_at",3.71727458333333
"1417122_at",6.23924041666667
"1417123_at",5.244105
"1417124_at",11.0015708333333
"1417125_at",8.25189541666667
"1417126_a_at",11.3997208333333
"1417127_at",6.48285291666667
"1417128_at",7.69830166666667
"1417129_a_at",4.05118333333333
"1417130_s_at",6.40895875
"1417131_at",7.52585833333333
"1417132_at",6.4842825
"1417133_at",6.1764475
"1417134_at",6.8459125
"1417135_at",7.53527875
"1417136_s_at",7.29581833333333
"1417137_at",4.42476333333333
"1417138_s_at",8.06379166666667
"1417139_at",5.5838725
"1417140_a_at",7.37735166666667
"1417141_at",11.1027625
"1417142_at",6.4239125
"1417143_at",5.59119166666667
"1417144_at",6.38192875
"1417145_at",4.62986125
"1417146_at",6.40756958333333
"1417147_at",5.54161041666667
"1417148_at",5.31296208333333
"1417149_at",4.03176708333333
"1417150_at",9.77790125
"1417151_a_at",4.70315875
"1417152_at",6.93324791666667
"1417153_at",6.27471291666667
"1417154_at",6.54740541666667
"1417155_at",3.42605416666667
"1417156_at",5.42406791666667
"1417157_at",8.77376458333333
"1417158_at",4.18599041666667
"1417159_at",6.11396875
"1417160_s_at",6.64500625
"1417161_at",9.89414875
"1417162_at",8.4271375
"1417163_at",5.39508208333333
"1417164_at",6.82145583333333
"1417165_at",9.93783166666667
"1417166_at",7.85650791666667
"1417167_at",7.82626875
"1417168_a_at",5.72442458333333
"1417169_at",8.29774125
"1417170_at",7.12605416666667
"1417171_at",7.90356666666667
"1417172_at",13.2974666666667
"1417173_at",6.82272583333333
"1417174_at",4.01513416666667
"1417175_at",7.38770541666667
"1417176_at",7.16333166666667
"1417177_at",7.15664458333333
"1417178_at",6.23970916666667
"1417179_at",6.37812583333333
"1417180_at",7.93038041666667
"1417181_a_at",3.32619666666667
"1417182_at",6.70614791666667
"1417183_at",6.887075
"1417184_s_at",14.1816791666667
"1417185_at",9.03707041666667
"1417186_at",8.87339208333333
"1417187_at",5.29747
"1417188_s_at",4.04583708333333
"1417189_at",10.7112420833333
"1417190_at",7.83526208333333
"1417191_at",8.93974083333333
"1417192_at",6.5531675
"1417193_at",10.3450433333333
"1417194_at",6.22779333333333
"1417195_at",3.28200833333333
"1417196_s_at",3.25987125
"1417197_at",5.30849875
"1417198_at",4.24362375
"1417199_at",8.54360125
"1417200_at",8.48853916666667
"1417201_at",6.16328708333333
"1417202_s_at",7.45134583333333
"1417203_at",7.27910708333333
"1417204_at",8.12437125
"1417205_at",7.49786
"1417206_at",9.07028958333333
"1417207_at",6.03480833333333
"1417208_at",5.53093583333333
"1417209_at",8.10748666666667
"1417210_at",7.82292458333333
"1417211_a_at",10.0612333333333
"1417212_at",5.6394325
"1417213_a_at",6.07124083333333
